0.0	1.0	0.33253588516746413	0.6379585326953748	1
0.5	0.9920255183413078	0.33520900321543406	0.6422829581993569	1
1.0	0.9920255183413078	0.33520900321543406	0.6422829581993569	1
1.5	0.9920255183413078	0.33520900321543406	0.6422829581993569	1
2.0	0.9920255183413078	0.33520900321543406	0.6422829581993569	1
2.5	0.9912280701754386	0.335478680611424	0.6427996781979083	1
3.0	0.9712918660287081	0.3415435139573071	0.6461412151067324	1
3.5	0.919457735247209	0.3590633130962706	0.6582827406764961	1
4.0	0.6347687400318979	0.43090452261306533	0.6972361809045227	1
4.5	0.3277511961722488	0.5547445255474452	0.8004866180048662	1
5.0	0.16427432216905902	0.558252427184466	0.7621359223300971	1
5.5	0.06937799043062201	0.5862068965517241	0.8160919540229885	1
6.0	0.019138755980861243	0.5833333333333334	0.625	1
6.5	0.001594896331738437	1.0	1.0	1
7.0	0.001594896331738437	1.0	1.0	1
7.5	0.0	NaN	NaN	1
8.0	0.0	NaN	NaN	1
8.5	0.0	NaN	NaN	1
9.0	0.0	NaN	NaN	1
9.5	0.0	NaN	NaN	1
10.0	0.0	NaN	NaN	1
