0.0	0.999203187250996	0.2878787878787879	0.6881977671451356	1
0.05	0.999203187250996	0.2878787878787879	0.6881977671451356	1
0.1	0.999203187250996	0.2878787878787879	0.6881977671451356	1
0.15000000000000002	0.999203187250996	0.2878787878787879	0.6881977671451356	1
0.2	0.999203187250996	0.2878787878787879	0.6881977671451356	1
0.25	0.999203187250996	0.2878787878787879	0.6881977671451356	1
0.3	0.999203187250996	0.2878787878787879	0.6874003189792663	1
0.35	0.9976095617529881	0.28833865814696485	0.6845047923322684	1
0.39999999999999997	0.9872509960159362	0.2897497982243745	0.6803874092009685	1
0.44999999999999996	0.9657370517928286	0.2863036303630363	0.6724422442244224	1
0.49999999999999994	0.9290836653386454	0.2847341337907376	0.6389365351629502	1
0.5499999999999999	0.8844621513944223	0.2801801801801802	0.5774774774774775	1
0.6	0.7896414342629482	0.25025227043390513	0.467204843592331	1
0.65	0.6286852589641434	0.21419518377693283	0.34600760456273766	1
0.7000000000000001	0.349800796812749	0.20273348519362186	0.29157175398633256	1
0.7500000000000001	0.14820717131474104	0.26344086021505375	0.3602150537634409	1
0.8000000000000002	0.05976095617529881	0.36	0.4266666666666667	1
0.8500000000000002	0.030278884462151396	0.39473684210526316	0.42105263157894735	1
0.9000000000000002	0.012749003984063745	0.5625	0.5625	1
0.9500000000000003	0.0015936254980079682	1.0	1.0	1
1.0000000000000002	0.0	1.0	1.0	1
