0.0	1.0	0.2878787878787879	0.5669856459330144	1
0.05	1.0	0.2878787878787879	0.5669856459330144	1
0.1	1.0	0.2878787878787879	0.5669856459330144	1
0.15000000000000002	1.0	0.2878787878787879	0.5669856459330144	1
0.2	1.0	0.2878787878787879	0.5669856459330144	1
0.25	1.0	0.2878787878787879	0.5669856459330144	1
0.3	1.0	0.2878787878787879	0.5669856459330144	1
0.35	0.9984051036682615	0.28833865814696485	0.5670926517571885	1
0.39999999999999997	0.9880382775119617	0.2897497982243745	0.5673930589184827	1
0.44999999999999996	0.9665071770334929	0.2863036303630363	0.5627062706270627	1
0.49999999999999994	0.9298245614035088	0.2847341337907376	0.548885077186964	1
0.5499999999999999	0.8851674641148325	0.2801801801801802	0.5117117117117117	1
0.6	0.7902711323763956	0.25025227043390513	0.42684157416750756	1
0.65	0.6291866028708134	0.21419518377693283	0.320659062103929	1
0.7000000000000001	0.35007974481658694	0.20273348519362186	0.25740318906605925	1
0.7500000000000001	0.14832535885167464	0.26344086021505375	0.3225806451612903	1
0.8000000000000002	0.05980861244019139	0.36	0.38666666666666666	1
0.8500000000000002	0.030303030303030304	0.39473684210526316	0.42105263157894735	1
0.9000000000000002	0.012759170653907496	0.5625	0.5625	1
0.9500000000000003	0.001594896331738437	1.0	1.0	1
1.0000000000000002	0.0	NaN	NaN	1
