0.00	0.58	0.58	0.64	36
0.05	0.58	0.58	0.64	36
0.10	0.58	0.58	0.64	36
0.15	0.58	0.58	0.64	36
0.20	0.58	0.58	0.64	36
0.25	0.53	0.70	0.70	30
0.30	0.53	0.75	0.75	28
0.35	0.37	0.87	0.87	23
0.40	0.37	0.87	0.87	23
0.45	0.37	0.87	0.87	23
0.50	0.11	1.00	1.00	12
0.55	0.11	1.00	1.00	9
0.60	0.11	1.00	1.00	8
0.65	0.05	1.00	1.00	3
0.70	0.05	1.00	1.00	2
0.75	0.05	1.00	1.00	2
0.80	0.05	1.00	1.00	2
0.85	0.05	1.00	1.00	2
0.90	0.00	-	-	0
0.95	0.00	-	-	0

